Order_ID,Order_Date,Store_ID,Store_City,Store_Region,Product_ID,Product_Name,Category,Sub_Category,Customer_ID,Customer_Name,Segment,Salesperson,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Method
ORD1092,5/18/2025,ST002,Los Angeles,North,PRD380,Sunglasses Collection,Clothing,Accessories,CUST2140,Fashion NNNN,Consumer,Emily Johnson,4,1800,0,7200,5500,1700,Cash
ORD1093,5/19/2025,ST003,Chicago,South,PRD471,Summer Gadget Sale,Electronics,Sale,CUST2141,Gadget Lover OOOO,Consumer,Michael Brown,2,22000,8,40480,31000,9480,Card
ORD1094,5/19/2025,ST003,Chicago,South,PRD472,Headphone Offer,Electronics,Audio,CUST2142,Music Lover PPPP,Consumer,Michael Brown,3,5500,5,15675,12000,3675,Online
ORD1095,5/20/2025,ST004,Houston,East,PRD723,National Memorial Day,Furniture,Special,CUST2143,Patriot QQQQ,Consumer,Jessica Davis,2,15000,5,28500,22000,6500,Card
ORD1096,5/20/2025,ST004,Houston,East,PRD724,Heritage Furniture,Furniture,Traditional,CUST2144,Patriot RRRR,Consumer,Jessica Davis,3,8500,0,25500,19500,6000,Cash
ORD1097,5/21/2025,ST005,Houston,South,PRD661,Summer Health Drinks,Furniture,Health,CUST2145,Health Conscious SSSS,Consumer,David Wilson,6,350,0,2100,1600,500,Card
ORD1098,5/21/2025,ST005,Houston,South,PRD662,Immunity Boosters,Furniture,Health,CUST2146,Health Conscious TTTT,Consumer,David Wilson,4,550,0,2200,1700,500,Online
ORD1099,5/22/2025,ST006,Houston,West,PRD738,Summer Sports League,Sports,Events,CUST2147,Player UUUU,Consumer,Daniel Miller,3,2800,5,7980,6100,1880,Card
ORD1100,6/22/2025,ST006,Houston,West,PRD739,Team Uniforms,Sports,Apparel,CUST2148,Player VVVV,Consumer,Daniel Miller,5,1500,0,7500,5700,1800,Online
ORD1101,6/22/2025,ST007,Houston,East,PRD725,Buddha Purnima Special,Furniture,Religious,CUST2149,Devotee WWWW,Consumer,Jessica Davis,2,12000,5,22800,17500,5300,Card
ORD1102,6/22/2025,ST007,Houston,East,PRD726,Meditation Cushion,Furniture,Wellness,CUST2150,Devotee XXXX,Consumer,Jessica Davis,4,1800,0,7200,5500,1700,Cash
ORD1103,6/22/2025,ST008,Houston,East,PRD727,Summer Breeze Furniture,Furniture,Seasonal,CUST2151,Home Lover YYYY,Consumer,Jessica Davis,2,15000,8,27600,21000,6600,Card
ORD1104,6/22/2025,ST008,Houston,East,PRD728,Lightweight Chairs,Furniture,Outdoor,CUST2152,Home Lover ZZZZ,Consumer,Jessica Davis,4,3500,5,13300,10200,3100,Online
ORD1105,6/22/2025,ST001,New York,West,PRD285,Summer Music Festival,Electronics,Entertainment,CUST2153,Music Fan AAAA1,Consumer,John Smith,3,15000,5,42750,33000,9750,Card
ORD1106,6/22/2025,ST001,New York,West,PRD286,Bluetooth Speaker,Electronics,Audio,CUST2154,Music Fan BBBB1,Consumer,John Smith,4,3500,0,14000,10700,3300,Online
ORD1107,6/22/2025,ST002,Los Angeles,North,PRD381,Summer Festival Wear,Clothing,Festive,CUST2155,Festival Goer CCCC1,Consumer,Emily Johnson,3,3800,8,10488,8000,2488,Card
ORD1108,6/22/2025,ST002,Los Angeles,North,PRD382,Bohemian Collection,Clothing,Trendy,CUST2156,Fashion DDDD1,Consumer,Emily Johnson,4,2800,5,10640,8100,2540,Cash
ORD1109,6/22/2025,ST003,Chicago,South,PRD473,Tech Summer Camp,Electronics,Kids,CUST2157,Parent EEEE1,Consumer,Michael Brown,2,22000,5,41800,32000,9800,Card
ORD1101,6/22/2025,ST001,New York,West,PRD287,July Monsoon Sale,Electronics,Seasonal,CUST2159,Monsoon Shopper A,Consumer,John Smith,3,15000,10,40500,31000,9500,Card
ORD1102,6/22/2025,ST001,New York,West,PRD288,Waterproof Speakers,Electronics,Audio,CUST2160,Monsoon Shopper B,Consumer,John Smith,2,5500,5,10450,8000,2450,Online
ORD1103,6/22/2025,ST002,Los Angeles,North,PRD383,Rainwear Collection,Clothing,Outerwear,CUST2161,Monsoon Shopper C,Consumer,Emily Johnson,4,1800,8,6624,5000,1624,Card
ORD1104,6/22/2025,ST002,Los Angeles,North,PRD384,Waterproof Jackets,Clothing,Winter Wear,CUST2162,Monsoon Shopper D,Consumer,Emily Johnson,3,2500,5,7125,5400,1725,Cash
ORD1105,6/22/2025,ST003,Chicago,South,PRD475,Monsoon Gadgets,Electronics,Seasonal,CUST2163,Monsoon Shopper E,Consumer,Michael Brown,2,18000,8,33120,25500,7620,Card
ORD1106,6/22/2025,ST003,Chicago,South,PRD476,UPS Backup,Electronics,Peripherals,CUST2164,Monsoon Shopper F,Consumer,Michael Brown,3,6500,5,18525,14200,4325,Online
ORD1107,7/4/2025,ST004,Houston,East,PRD729,Monsoon Furniture,Furniture,Seasonal,CUST2165,Monsoon Shopper G,Consumer,Jessica Davis,2,15000,8,27600,21000,6600,Card
ORD1108,7/4/2025,ST004,Houston,East,PRD730,Waterproof Storage,Furniture,Storage,CUST2166,Monsoon Shopper H,Consumer,Jessica Davis,3,5500,5,15675,12000,3675,Cash
ORD1109,7/5/2025,ST005,Houston,South,PRD663,Monsoon Veggies,Furniture,Vegetables,CUST2167,Monsoon Shopper I,Consumer,David Wilson,6,280,0,1680,1250,430,Card
ORD1110,7/5/2025,ST005,Houston,South,PRD664,Root Vegetables,Furniture,Vegetables,CUST2168,Monsoon Shopper J,Consumer,David Wilson,5,220,0,1100,800,300,Online
ORD1111,7/6/2025,ST006,Houston,West,PRD740,Monsoon Trekking,Sports,Outdoor,CUST2169,Monsoon Shopper K,Consumer,Daniel Miller,3,2800,5,7980,6100,1880,Card
ORD1112,7/6/2025,ST006,Houston,West,PRD741,Waterproof Bags,Sports,Bags,CUST2170,Monsoon Shopper L,Consumer,Daniel Miller,4,1500,0,6000,4600,1400,Online
ORD1113,6/22/2025,ST007,Houston,East,PRD731,Monsoon Home Decor,Furniture,Decor,CUST2171,Monsoon Shopper M,Consumer,Jessica Davis,2,8500,5,16150,12400,3750,Card
ORD1114,6/22/2025,ST007,Houston,East,PRD732,Damp Proof Furniture,Furniture,Protection,CUST2172,Monsoon Shopper N,Consumer,Jessica Davis,3,12000,0,36000,27500,8500,Cash
ORD1115,6/22/2025,ST008,Houston,East,PRD733,Monsoon Bedding,Furniture,Bedding,CUST2173,Monsoon Shopper O,Consumer,Jessica Davis,4,2800,8,10304,7900,2404,Card
ORD1116,6/22/2025,ST008,Houston,East,PRD734,Anti-Mosquito Nets,Furniture,Protection,CUST2174,Monsoon Shopper P,Consumer,Jessica Davis,5,1200,5,5700,4300,1400,Online
ORD1117,6/22/2025,ST001,New York,West,PRD289,Monsoon TV Offer,Electronics,Televisions,CUST2175,Monsoon Shopper Q,Consumer,John Smith,2,32000,10,57600,44000,13600,Card
ORD1118,6/22/2025,ST001,New York,West,PRD290,Home Theatre System,Electronics,Audio,CUST2176,Monsoon Shopper R,Consumer,John Smith,1,25000,5,23750,18200,5550,Online
ORD1119,6/22/2025,ST002,Los Angeles,North,PRD385,Monsoon Ethnic Wear,Clothing,Ethnic Wear,CUST2177,Monsoon Shopper S,Consumer,Emily Johnson,3,3800,8,10488,8000,2488,Card
ORD1120,7/10/2025,ST002,Los Angeles,North,PRD386,Cotton Kurtis,Clothing,Women's Wear,CUST2178,Monsoon Shopper T,Consumer,Emily Johnson,4,2200,5,8360,6400,1960,Cash
ORD1121,7/11/2025,ST003,Chicago,South,PRD477,Monsoon Laptop Offer,Electronics,Computers,CUST2179,Monsoon Shopper U,Consumer,Michael Brown,2,55000,8,101200,78000,23200,Card
ORD1122,7/11/2025,ST003,Chicago,South,PRD478,Laptop Bag,Electronics,Accessories,CUST2180,Monsoon Shopper V,Consumer,Michael Brown,3,1800,0,5400,4100,1300,Online
ORD1123,7/12/2025,ST004,Houston,East,PRD735,Monsoon Office Furniture,Furniture,Office,CUST2181,WFH W,Home Office,Jessica Davis,2,18000,5,34200,26000,8200,Card
ORD1124,7/12/2025,ST004,Houston,East,PRD736,Ergonomic Chair,Furniture,Chairs,CUST2182,WFH X,Home Office,Jessica Davis,1,12000,0,12000,9200,2800,Cash
ORD1125,7/13/2025,ST005,Houston,South,PRD665,Monsoon Snacks,Furniture,Snacks,CUST2183,Snack Lover Y,Consumer,David Wilson,8,350,0,2800,2100,700,Card
ORD1126,7/13/2025,ST005,Houston,South,PRD666,Tea & Coffee,Furniture,Beverages,CUST2184,Snack Lover Z,Consumer,David Wilson,6,450,0,2700,2000,700,Online
ORD1127,7/14/2025,ST006,Houston,West,PRD742,Monsoon Fitness,Sports,Fitness,CUST2185,Fitness AA,Consumer,Daniel Miller,3,2800,5,7980,6100,1880,Card
ORD1128,7/14/2025,ST006,Houston,West,PRD743,Indoor Exercise Mat,Sports,Fitness,CUST2186,Fitness BB,Consumer,Daniel Miller,4,1500,0,6000,4600,1400,Online
ORD1129,6/22/2025,ST007,Houston,East,PRD737,World Youth Skills Day,Furniture,Educational,CUST2187,Student CC,Consumer,Jessica Davis,2,8500,5,16150,12400,3750,Card
ORD1130,6/22/2025,ST007,Houston,East,PRD738,Study Table,Furniture,Educational,CUST2188,Student DD,Consumer,Jessica Davis,1,12000,0,12000,9200,2800,Cash
ORD1132,6/22/2025,ST008,Houston,East,PRD740,Stationery Set,Other,Educational,CUST2190,Student FF,Consumer,Jessica Davis,8,350,0,2800,2100,700,Online
ORD1133,6/22/2025,ST001,New York,West,PRD291,Plastic Free July,Electronics,Eco-friendly,CUST2191,Eco Warrior GG,Consumer,John Smith,2,15000,5,28500,22000,6500,Card
ORD1134,6/22/2025,ST001,New York,West,PRD292,Bamboo Speakers,Electronics,Eco-friendly,CUST2192,Eco Warrior HH,Consumer,John Smith,3,3500,0,10500,8000,2500,Online
ORD1135,6/22/2025,ST002,Los Angeles,North,PRD387,Eco-friendly Clothing,Clothing,Sustainable,CUST2193,Eco Warrior II,Consumer,Emily Johnson,4,2200,8,8096,6200,1896,Card
ORD1136,7/18/2025,ST002,Los Angeles,North,PRD388,Organic Cotton,Clothing,Sustainable,CUST2194,Eco Warrior JJ,Consumer,Emily Johnson,3,2800,5,7980,6100,1880,Cash
ORD1137,7/19/2025,ST003,Chicago,South,PRD479,Eco-friendly Tech,Electronics,Green,CUST2195,Eco Warrior KK,Consumer,Michael Brown,2,22000,5,41800,32000,9800,Card
ORD1138,7/19/2025,ST003,Chicago,South,PRD480,Solar Power Bank,Electronics,Green,CUST2196,Eco Warrior LL,Consumer,Michael Brown,4,2500,0,10000,7600,2400,Online
ORD1139,7/20/2025,ST004,Houston,East,PRD741,Bamboo Furniture,Furniture,Eco-friendly,CUST2197,Eco Warrior MM,Consumer,Jessica Davis,2,12000,8,22080,17000,5080,Card
ORD1140,7/20/2025,ST004,Houston,East,PRD742,Cane Set,Furniture,Eco-friendly,CUST2198,Eco Warrior NN,Consumer,Jessica Davis,3,5500,5,15675,12000,3675,Cash
ORD1141,7/21/2025,ST005,Houston,South,PRD667,Organic Grocery,Furniture,Organic,CUST2199,Eco Warrior OO,Consumer,David Wilson,5,1200,0,6000,4600,1400,Card
ORD1142,6/22/2025,ST005,Houston,South,PRD668,Chemical-free Veggies,Furniture,Organic,CUST2200,Eco Warrior PP,Consumer,David Wilson,4,850,0,3400,2600,800,Online
ORD1143,6/22/2025,ST006,Houston,West,PRD744,Eco-friendly Sports Gear,Sports,Sustainable,CUST2201,Eco Warrior QQ,Consumer,Daniel Miller,3,2800,5,7980,6100,1880,Card
ORD1144,6/22/2025,ST006,Houston,West,PRD745,Recycled Material Bags,Sports,Bags,CUST2202,Eco Warrior RR,Consumer,Daniel Miller,4,1500,0,6000,4600,1400,Online
ORD1145,6/22/2025,ST007,Houston,East,PRD743,Parents' Day Special,Furniture,Gifts,CUST2203,Son SS,Consumer,Jessica Davis,2,15000,8,27600,21000,6600,Card
ORD1146,6/22/2025,ST007,Houston,East,PRD744,Recliner Gift,Furniture,Chairs,CUST2204,Daughter TT,Consumer,Jessica Davis,1,22000,5,20900,16000,4900,Cash
ORD1147,6/22/2025,ST008,Houston,East,PRD745,Parents' Day Gifts,Furniture,Gifts,CUST2205,Son UU,Consumer,Jessica Davis,2,8500,5,16150,12400,3750,Card
ORD1148,6/22/2025,ST008,Houston,East,PRD746,Comfort Furniture,Furniture,Seating,CUST2206,Daughter VV,Consumer,Jessica Davis,1,12000,0,12000,9200,2800,Online
ORD1149,7/25/2025,ST001,New York,West,PRD293,Kargil Vijay Diwas,Electronics,Tribute,CUST2207,Patriot WW,Consumer,John Smith,2,18000,8,33120,25500,7620,Card
ORD1150,7/25/2025,ST001,New York,West,PRD294,Army Welfare Offer,Electronics,Special,CUST2208,Patriot XX,Consumer,John Smith,3,8500,5,24225,18500,5725,Online
ORD1151,7/26/2025,ST002,Los Angeles,North,PRD389,Kargil Day Special,Clothing,Tribute,CUST2209,Patriot YY,Consumer,Emily Johnson,3,2800,5,7980,6100,1880,Card
ORD1152,7/26/2025,ST002,Los Angeles,North,PRD390,Tricolor Collection,Clothing,Patriotic,CUST2210,Patriot ZZ,Consumer,Emily Johnson,4,1800,0,7200,5500,1700,Cash
ORD1153,7/27/2025,ST003,Chicago,South,PRD481,Freedom Sale Begin,Electronics,Sale,CUST2211,Patriot AAA,Consumer,Michael Brown,2,32000,8,58880,45000,13880,Card
ORD1154,7/27/2025,ST003,Chicago,South,PRD482,Independence Offer,Electronics,Sale,CUST2212,Patriot BBB,Consumer,Michael Brown,3,15000,5,42750,33000,9750,Online
ORD1155,7/28/2025,ST004,Houston,East,PRD747,Freedom Furniture Sale,Furniture,Sale,CUST2213,Patriot CCC,Consumer,Jessica Davis,2,22000,10,39600,30000,9600,Card
ORD1156,7/28/2025,ST004,Houston,East,PRD748,Tiranga Decor,Furniture,Decor,CUST2214,Patriot DDD,Consumer,Jessica Davis,4,3500,5,13300,10200,3100,Cash
ORD1157,7/29/2025,ST005,Houston,South,PRD669,Independence Grocery,Furniture,Special,CUST2215,Patriot EEE,Consumer,David Wilson,5,1200,0,6000,4600,1400,Card
ORD1158,7/29/2025,ST005,Houston,South,PRD670,Patriotic Snacks,Furniture,Special,CUST2216,Patriot FFF,Consumer,David Wilson,6,550,0,3300,2500,800,Online
ORD1159,7/30/2025,ST006,Houston,West,PRD746,Sports Freedom Sale,Sports,Sale,CUST2217,Patriot GGG,Consumer,Daniel Miller,3,2800,8,7728,5900,1828,Card
ORD1160,7/30/2025,ST006,Houston,West,PRD747,Tricolor Sportswear,Sports,Apparel,CUST2218,Patriot HHH,Consumer,Daniel Miller,4,1500,5,5700,4300,1400,Online
ORD1161,7/31/2025,ST007,Houston,East,PRD749,Month End Clearance,Furniture,Sale,CUST2219,Shopper III,Consumer,Jessica Davis,2,15000,12,26400,20000,6400,Card
ORD1162,7/31/2025,ST007,Houston,East,PRD750,Stock Clearance,Furniture,Sale,CUST2220,Shopper JJJ,Consumer,Jessica Davis,3,8500,10,22950,17500,5450,Cash
ORD1163,8/1/2025,ST001,New York,West,PRD295,August Month Start,Electronics,New,CUST2221,Shopper KKK,Consumer,John Smith,2,22000,5,41800,32000,9800,Card
ORD1164,8/1/2025,ST001,New York,West,PRD296,Friendship Day Gifts,Electronics,Gifts,CUST2222,Friend LLL,Consumer,John Smith,3,8500,0,25500,19500,6000,Online
ORD1165,8/2/2025,ST002,Los Angeles,North,PRD391,Friendship Day Bands,Clothing,Accessories,CUST2223,Friend MMM,Consumer,Emily Johnson,10,350,0,3500,2600,900,Card
ORD1166,8/2/2025,ST002,Los Angeles,North,PRD392,Couple T-Shirts,Clothing,Couples,CUST2224,Friend NNN,Consumer,Emily Johnson,4,1800,5,6840,5200,1640,Cash
ORD1167,8/3/2025,ST003,Chicago,South,PRD483,Friendship Day Gadgets,Electronics,Gifts,CUST2225,Friend OOO,Consumer,Michael Brown,3,4500,0,13500,10300,3200,Card
ORD1168,8/3/2025,ST003,Chicago,South,PRD484,Smart Band Gift,Electronics,Wearables,CUST2226,Friend PPP,Consumer,Michael Brown,2,5500,5,10450,8000,2450,Online
ORD1169,8/4/2025,ST004,Houston,East,PRD751,Rakhi Shopping Start,Furniture,Gifts,CUST2227,Sister QQQ,Consumer,Jessica Davis,2,8500,8,15640,12000,3640,Card
ORD1170,8/4/2025,ST004,Houston,East,PRD752,Rakhi Gift Hamper,Furniture,Gifts,CUST2228,Sister RRR,Consumer,Jessica Davis,3,3500,5,9975,7600,2375,Cash
ORD1171,8/5/2025,ST005,Houston,South,PRD671,Rakhi Sweets,Furniture,Sweets,CUST2229,Sister SSS,Consumer,David Wilson,5,650,0,3250,2500,750,Card
ORD1172,8/5/2025,ST005,Houston,South,PRD672,Dry Fruits Pack,Furniture,Gifts,CUST2230,Sister TTT,Consumer,David Wilson,4,1200,0,4800,3600,1200,Online
ORD1173,8/6/2025,ST006,Houston,West,PRD748,Rakhi Sports Gift,Sports,Gifts,CUST2231,Brother UUU,Consumer,Daniel Miller,2,2800,5,5320,4000,1320,Card
ORD1174,8/6/2025,ST006,Houston,West,PRD749,Fitness Band Gift,Sports,Wearables,CUST2232,Brother VVV,Consumer,Daniel Miller,1,4500,0,4500,3400,1100,Online
ORD1175,8/7/2025,ST007,Houston,East,PRD753,Rakhi Special Furniture,Furniture,Gifts,CUST2233,Sister WWW,Consumer,Jessica Davis,1,15000,8,13800,10500,3300,Card
ORD1176,8/7/2025,ST007,Houston,East,PRD754,Home Decor Gift,Furniture,Decor,CUST2234,Sister XXX,Consumer,Jessica Davis,3,4200,5,11970,9100,2870,Cash
ORD1177,8/8/2025,ST008,Houston,East,PRD755,Rakhi Thali Set,Other,Religious,CUST2235,Sister YYY,Consumer,Jessica Davis,5,1200,0,6000,4600,1400,Card
ORD1178,8/8/2025,ST008,Houston,East,PRD756,Pooja Essentials,Other,Religious,CUST2236,Sister ZZZ,Consumer,Jessica Davis,4,800,0,3200,2400,800,Online
ORD1179,8/9/2025,ST001,New York,West,PRD297,Independence Week,Electronics,Festive,CUST2237,Patriot AAAA,Consumer,John Smith,2,25000,12,44000,34000,10000,Card
ORD1180,8/9/2025,ST001,New York,West,PRD298,Tricolor Electronics,Electronics,Special,CUST2238,Patriot BBBB,Consumer,John Smith,3,12000,8,33120,25500,7620,Online
ORD1181,8/10/2025,ST002,Los Angeles,North,PRD393,Tiranga Clothing,Clothing,Patriotic,CUST2239,Patriot CCCC,Consumer,Emily Johnson,5,1500,5,7125,5400,1725,Card
ORD1182,8/10/2025,ST002,Los Angeles,North,PRD394,Flag T-Shirts,Clothing,Patriotic,CUST2240,Patriot DDDD,Consumer,Emily Johnson,8,800,0,6400,4900,1500,Cash
ORD1183,8/11/2025,ST003,Chicago,South,PRD485,Freedom Festival,Electronics,Festive,CUST2241,Patriot EEEE,Consumer,Michael Brown,2,32000,10,57600,44000,13600,Card
ORD1184,8/11/2025,ST003,Chicago,South,PRD486,Independence Offer,Electronics,Festive,CUST2242,Patriot FFFF,Consumer,Michael Brown,3,18000,8,49680,38000,11680,Online
ORD1185,8/12/2025,ST004,Houston,East,PRD757,Swadeshi Furniture,Furniture,Special,CUST2243,Patriot GGGG,Consumer,Jessica Davis,2,22000,12,38720,29500,9220,Card
ORD1186,8/12/2025,ST004,Houston,East,PRD758,Indian Craft Furniture,Furniture,Handicraft,CUST2244,Patriot HHHH,Consumer,Jessica Davis,3,9500,8,26220,20000,6220,Cash
ORD1187,8/13/2025,ST005,Houston,South,PRD673,Indian Grocery Pack,Furniture,Special,CUST2245,Patriot IIII,Consumer,David Wilson,6,1500,5,8550,6500,2050,Card
ORD1188,8/13/2025,ST005,Houston,South,PRD674,Traditional Sweets,Furniture,Sweets,CUST2246,Patriot JJJJ,Consumer,David Wilson,5,800,0,4000,3000,1000,Online
ORD1189,8/14/2025,ST006,Houston,West,PRD750,Sports Tiranga Run,Sports,Event,CUST2247,Patriot KKKK,Consumer,Daniel Miller,10,1200,5,11400,8700,2700,Card
ORD1190,8/14/2025,ST006,Houston,West,PRD751,Marathon Kit,Sports,Fitness,CUST2248,Patriot LLLL,Consumer,Daniel Miller,8,1800,0,14400,11000,3400,Online
ORD1191,8/15/2025,ST001,New York,West,PRD299,Independence Day Mega Sale,Electronics,Festive,CUST2249,Citizen MMMM,Consumer,John Smith,4,15000,15,51000,39000,12000,Card
ORD1192,8/15/2025,ST001,New York,West,PRD300,15th August Special,Electronics,Festive,CUST2250,Citizen NNNN,Consumer,John Smith,3,28000,18,68880,53000,15880,Online
ORD1193,8/16/2025,ST002,Los Angeles,North,PRD395,Post-Independence Sale,Clothing,Sale,CUST2251,Shopper OOOO,Consumer,Emily Johnson,5,2500,12,11000,8400,2600,Card
ORD1194,8/16/2025,ST002,Los Angeles,North,PRD396,Clearance Stock,Clothing,Sale,CUST2252,Shopper PPPP,Consumer,Emily Johnson,4,1800,15,6120,4700,1420,Cash
ORD1195,8/17/2025,ST003,Chicago,South,PRD487,Weekend Special,Electronics,Sale,CUST2253,Shopper QQQQ,Consumer,Michael Brown,2,22000,8,40480,31000,9480,Card
ORD1196,8/17/2025,ST003,Chicago,South,PRD488,Student Offer,Electronics,Sale,CUST2254,Student RRRR,Consumer,Michael Brown,1,45000,10,40500,31000,9500,Online
ORD1197,8/18/2025,ST004,Houston,East,PRD759,Pujo Shopping Start,Furniture,Festive,CUST2255,Shopper SSSS,Consumer,Jessica Davis,2,28000,8,51520,39500,12020,Card
ORD1198,8/18/2025,ST004,Houston,East,PRD760,Durga Puja Advance,Furniture,Festive,CUST2256,Shopper TTTT,Consumer,Jessica Davis,3,15000,5,42750,33000,9750,Cash
ORD1199,8/19/2025,ST005,Houston,South,PRD675,Onam Special Start,Furniture,Festive,CUST2257,Malayali UUUU,Consumer,David Wilson,4,2500,8,9200,7000,2200,Card
ORD1200,8/19/2025,ST005,Houston,South,PRD676,Onam Sadhya Pack,Furniture,Festive,CUST2258,Malayali VVVV,Consumer,David Wilson,3,1800,5,5130,3900,1230,Online
ORD1201,8/20/2025,ST006,Houston,West,PRD752,Ganesh Festival Start,Sports,Events,CUST2259,Devotee WWWW,Consumer,Daniel Miller,5,1500,0,7500,5700,1800,Card
ORD1202,8/20/2025,ST006,Houston,West,PRD753,Ganesh Idol Decoration,Other,Religious,CUST2260,Devotee XXXX,Consumer,Daniel Miller,3,2200,5,6270,4800,1470,Online
ORD1203,8/21/2025,ST007,Houston,East,PRD761,Durga Puja Decor,Furniture,Festive,CUST2261,Bengali YYYY,Consumer,Jessica Davis,4,3500,0,14000,10700,3300,Card
ORD1204,8/21/2025,ST007,Houston,East,PRD762,Puja Pandal Supplies,Furniture,Festive,CUST2262,Bengali ZZZZ,Consumer,Jessica Davis,6,2800,8,15456,11800,3656,Cash
ORD1205,8/22/2025,ST008,Houston,East,PRD763,Puja Gift Items,Other,Gifts,CUST2263,Bengali AAAA1,Consumer,Jessica Davis,8,1200,5,9120,6900,2220,Card
ORD1206,8/22/2025,ST008,Houston,East,PRD764,Festive Home Decor,Furniture,Decor,CUST2264,Bengali BBBB1,Consumer,Jessica Davis,5,2200,0,11000,8400,2600,Online
ORD1207,8/23/2025,ST001,New York,West,PRD301,Ganesh Chaturthi Special,Electronics,Festive,CUST2265,Marathi CCCC1,Consumer,John Smith,2,18000,8,33120,25500,7620,Card
ORD1208,8/23/2025,ST001,New York,West,PRD302,Ganpati Decoration Lights,Electronics,Festive,CUST2266,Marathi DDDD1,Consumer,John Smith,4,2500,5,9500,7200,2300,Online
ORD1201,9/1/2025,ST001,New York,West,PRD303,Ganesh Festival Special,Electronics,Festive,CUST2269,Ganesh Bhakt A,Consumer,John Smith,3,15000,8,41400,32000,9400,Card
ORD1202,9/1/2025,ST001,New York,West,PRD304,Modak Maker Machine,Electronics,Appliances,CUST2270,Ganesh Bhakt B,Consumer,John Smith,2,3500,5,6650,5100,1550,Online
ORD1203,9/2/2025,ST002,Los Angeles,North,PRD399,Janmashtami Pooja Items,Other,Religious,CUST2271,Krishna Bhakt C,Consumer,Emily Johnson,5,1200,0,6000,4600,1400,Cash
ORD1204,9/2/2025,ST002,Los Angeles,North,PRD400,Mathura Peda Pack,Furniture,Sweets,CUST2272,Krishna Bhakt D,Consumer,Emily Johnson,4,800,0,3200,2400,800,Card
ORD1205,9/3/2025,ST003,Chicago,South,PRD489,Ganesha Idol,Other,Religious,CUST2273,Ganesh Bhakt E,Consumer,Michael Brown,2,5500,5,10450,8000,2450,Card
ORD1206,9/3/2025,ST003,Chicago,South,PRD490,Festive Decoration Lights,Electronics,Decor,CUST2274,Ganesh Bhakt F,Consumer,Michael Brown,4,1800,0,7200,5500,1700,Online
ORD1207,9/4/2025,ST004,Houston,East,PRD765,Durga Puja Advance Booking,Furniture,Festive,CUST2275,Pujo Lover G,Consumer,Jessica Davis,2,15000,8,27600,21000,6600,Card
ORD1208,9/4/2025,ST004,Houston,East,PRD766,Puja Pandal Furniture,Furniture,Festive,CUST2276,Pujo Lover H,Consumer,Jessica Davis,5,8500,10,38250,29000,9250,Cash
ORD1209,9/5/2025,ST005,Houston,South,PRD677,Onam Celebration Pack,Furniture,Festive,CUST2277,Onam Celebrator I,Consumer,David Wilson,3,2500,5,7125,5400,1725,Card
ORD1210,9/5/2025,ST005,Houston,South,PRD678,Kerala Specialities,Furniture,Regional,CUST2278,Onam Celebrator J,Consumer,David Wilson,4,1800,0,7200,5500,1700,Online
ORD1211,9/6/2025,ST006,Houston,West,PRD754,Ganesh Visarjan Kit,Other,Religious,CUST2279,Ganesh Bhakt K,Consumer,Daniel Miller,3,1500,0,4500,3400,1100,Card
ORD1212,9/6/2025,ST006,Houston,West,PRD755,Eco-friendly Ganesha,Other,Religious,CUST2280,Ganesh Bhakt L,Consumer,Daniel Miller,2,2200,5,4180,3200,980,Online
ORD1213,9/7/2025,ST007,Houston,East,PRD767,Teachers' Day Gifts,Furniture,Gifts,CUST2281,Student M,Consumer,Jessica Davis,3,3500,5,9975,7600,2375,Card
ORD1214,9/7/2025,ST007,Houston,East,PRD768,Study Table Gift,Furniture,Educational,CUST2282,Student N,Consumer,Jessica Davis,2,8500,0,17000,13000,4000,Cash
ORD1215,9/8/2025,ST008,Houston,East,PRD769,Teacher's Day Special,Furniture,Gifts,CUST2283,Student O,Consumer,Jessica Davis,1,12000,5,11400,8700,2700,Card
ORD1216,9/8/2025,ST008,Houston,East,PRD770,Bookshelf Gift,Furniture,Storage,CUST2284,Student P,Consumer,Jessica Davis,2,5500,0,11000,8400,2600,Online
ORD1217,9/9/2025,ST001,New York,West,PRD305,Teacher's Day Electronics,Electronics,Gifts,CUST2285,Student Q,Consumer,John Smith,2,15000,5,28500,22000,6500,Card
ORD1218,9/9/2025,ST001,New York,West,PRD306,Kindle Gift,Electronics,E-Readers,CUST2286,Student R,Consumer,John Smith,1,12000,0,12000,9200,2800,Online
ORD1219,9/10/2025,ST002,Los Angeles,North,PRD401,Teacher's Day Saree,Clothing,Women's Wear,CUST2287,Student S,Consumer,Emily Johnson,1,5500,5,5225,4000,1225,Card
ORD1220,9/10/2025,ST002,Los Angeles,North,PRD402,Formal Shirt Gift,Clothing,Men's Wear,CUST2288,Student T,Consumer,Emily Johnson,2,2800,0,5600,4200,1400,Cash
ORD1221,9/11/2025,ST003,Chicago,South,PRD491,Onam Sale Continues,Electronics,Festive,CUST2289,Shopper U,Consumer,Michael Brown,2,18000,10,32400,25000,7400,Card
ORD1222,9/11/2025,ST003,Chicago,South,PRD492,Festival Offers,Electronics,All,CUST2290,Shopper V,Consumer,Michael Brown,3,15000,8,41400,32000,9400,Online
ORD1223,9/12/2025,ST004,Houston,East,PRD771,Pujo Countdown Begins,Furniture,Festive,CUST2291,Pujo Lover W,Consumer,Jessica Davis,2,25000,12,44000,34000,10000,Card
